,Unnamed: 0,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,sp,state_chan_alt,R2,area,sign,experimenter,onBF,SU,animal,task,R2_diff,MIbeh_only,sig_state,sig_any,sig_ubeh,sig_upup,sig_obeh
108,108.0,min024b-a3,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,86.4,0.6975619147617995,0.017199829263184852,0.12802911024812136,1.0148119072212618,0.0,baseline,0.4865926249261481,A1,TBD,SD,False,True,min,PTD,0.026773708493664616,0.21842117319894774,False,True,False,False,False
8,8.0,min024b-a3,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,86.4,0.6780994885947662,0.01767658955107342,0.17458727476752978,0.974980475361867,0.0,baseline,0.45981891643248346,A1,TBD,SD,False,True,min,PTD,0.026773708493664616,0.21842117319894774,False,True,False,False,False
189,189.0,min024b-c1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.09277107682537823,80.8,0.5161716177283748,0.01413550862607522,0.2896686024109764,0.27455571297999004,0.0,active,0.26643313894832754,A1,TBD,SD,True,False,min,TIN,0.018092585644224835,0.09279522198329751,False,True,False,False,False
39,39.0,min024b-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-2.414515791928034e-05,80.8,0.4983377903632261,0.01329437859360395,0.01827192104999037,-0.0027748048372694717,0.0,active,0.2483405533041027,A1,TBD,SD,True,False,min,TIN,0.018092585644224835,0.09279522198329751,False,True,False,False,False
188,188.0,min024b-c1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,80.8,0.5161716177283748,0.01413550862607522,1.3920365896317175,0.9485671994274238,0.0,baseline,0.26643313894832754,A1,TBD,SD,True,False,min,TIN,0.018092585644224835,0.09279522198329751,False,True,False,False,False
38,38.0,min024b-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,80.8,0.4983377903632261,0.01329437859360395,1.4352750458485914,1.001736341240981,0.0,baseline,0.2483405533041027,A1,TBD,SD,True,False,min,TIN,0.018092585644224835,0.09279522198329751,False,True,False,False,False
193,193.0,min024b-d1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.1816750847844905,75.8,0.6779432618810187,0.009693744243250342,0.17511464704835816,0.3088775830246633,0.0,active,0.4596070663298755,A1,TBD,SD,True,True,min,TIN,0.0533536346502953,0.1816948163992121,True,True,False,False,False
41,41.0,min024b-d1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-1.9731614721600416e-05,75.8,0.6373801312243583,0.01219939416739948,-0.0005009396038910929,0.010895928908056627,0.0,active,0.4062534316795802,A1,TBD,SD,True,True,min,TIN,0.0533536346502953,0.1816948163992121,True,True,False,False,False
192,192.0,min024b-d1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,75.8,0.6779432618810187,0.009693744243250342,0.33017211148902303,0.9420851953836501,0.0,baseline,0.4596070663298755,A1,TBD,SD,True,True,min,TIN,0.0533536346502953,0.1816948163992121,True,True,False,False,False
40,40.0,min024b-d1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,75.8,0.6373801312243583,0.01219939416739948,0.3633305935967829,0.993541851858447,0.0,baseline,0.4062534316795802,A1,TBD,SD,True,True,min,TIN,0.0533536346502953,0.1816948163992121,True,True,False,False,False
195,195.0,min025b-a1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.06333235392704745,97.1,0.6715592419583067,0.0129244304567018,0.14734537135912448,-0.1661552740046017,0.0,active,0.4509918154596156,A1,TBD,SD,True,True,min,TIN,0.003977140176715077,0.06699592851591393,False,True,False,False,False
43,43.0,min025b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0036635745888664844,97.1,0.668591560882203,0.01344246042424861,0.007051827808465809,-0.04113389153792234,0.0,active,0.4470146752829005,A1,TBD,SD,True,False,min,TIN,0.003977140176715077,0.06699592851591393,False,True,False,False,False
194,194.0,min025b-a1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,97.1,0.6715592419583067,0.0129244304567018,0.5375186032803858,1.0195216644236824,0.0,baseline,0.4509918154596156,A1,TBD,SD,True,True,min,TIN,0.003977140176715077,0.06699592851591393,False,True,False,False,False
42,42.0,min025b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,97.1,0.668591560882203,0.01344246042424861,0.5506726002097915,1.0231909079959167,0.0,baseline,0.4470146752829005,A1,TBD,SD,True,False,min,TIN,0.003977140176715077,0.06699592851591393,False,True,False,False,False
125,125.0,min025b-c1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.0013036248925667798,77.0,0.6249233641910612,0.01055675063542352,0.18428496723261745,-0.2731125569944502,0.0,active,0.3905292111118737,A1,TBD,SD,False,True,min,PTD,0.002652794653673851,-0.0007501431259283305,False,True,False,False,False
23,23.0,min025b-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0005534817666384493,77.0,0.6227972514857463,0.011051541718099394,0.0010766535120663387,-0.009677580632153307,0.0,active,0.38787641645819987,A1,TBD,SD,False,True,min,PTD,0.002652794653673851,-0.0007501431259283305,False,True,False,False,False
124,124.0,min025b-c1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,77.0,0.6249233641910612,0.01055675063542352,0.4587574738992886,1.0314292492877315,0.0,baseline,0.3905292111118737,A1,TBD,SD,False,True,min,PTD,0.002652794653673851,-0.0007501431259283305,False,True,False,False,False
22,22.0,min025b-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,77.0,0.6227972514857463,0.011051541718099394,0.4794252168909686,1.0054095201751072,0.0,baseline,0.38787641645819987,A1,TBD,SD,False,True,min,PTD,0.002652794653673851,-0.0007501431259283305,False,True,False,False,False
197,197.0,min025b-d1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.05915166514102142,94.8,0.6213460669466425,0.013405766848635146,0.09784961541975833,-0.3189270463968347,0.0,active,0.38607093491006156,A1,TBD,SD,True,False,min,TIN,0.0035422338411644216,0.05552542577384186,False,True,False,False,False
45,45.0,min025b-d1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0036262393671795618,94.8,0.6184890468463424,0.01381260660548322,0.0004934697721991973,-0.04806518673570953,0.0,active,0.38252870106889714,A1,TBD,SD,True,False,min,TIN,0.0035422338411644216,0.05552542577384186,False,True,False,False,False
196,196.0,min025b-d1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,94.8,0.6213460669466425,0.013405766848635146,0.18448866425095212,1.0372916471012372,0.0,baseline,0.38607093491006156,A1,TBD,SD,True,False,min,TIN,0.0035422338411644216,0.05552542577384186,False,True,False,False,False
44,44.0,min025b-d1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,94.8,0.6184890468463424,0.01381260660548322,0.1955064107778217,1.0272049438746615,0.0,baseline,0.38252870106889714,A1,TBD,SD,True,False,min,TIN,0.0035422338411644216,0.05552542577384186,False,True,False,False,False
199,199.0,min025b-d2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.051975019481466427,74.4,0.578972201483397,0.011077551076492768,0.12398292190435742,-0.16347301889409552,0.0,active,0.3352088100905313,A1,TBD,SD,True,True,min,TIN,0.002896716777623154,0.05352092536855681,False,True,False,False,False
47,47.0,min025b-d2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.0015459058870903805,74.4,0.5764651709452255,0.010909584536319244,0.01061979278995592,-0.02374046185919227,0.0,active,0.3323120933129081,A1,TBD,SD,True,False,min,TIN,0.002896716777623154,0.05352092536855681,False,True,False,False,False
198,198.0,min025b-d2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,74.4,0.578972201483397,0.011077551076492768,0.6008366327034729,1.0190996890079194,0.0,baseline,0.3352088100905313,A1,TBD,SD,True,True,min,TIN,0.002896716777623154,0.05352092536855681,False,True,False,False,False
46,46.0,min025b-d2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,74.4,0.5764651709452255,0.010909584536319244,0.6090493996482361,1.0138513741789716,0.0,baseline,0.3323120933129081,A1,TBD,SD,True,False,min,TIN,0.002896716777623154,0.05352092536855681,False,True,False,False,False
201,201.0,min040c-b1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.08647004389774555,89.3,0.5691632941700714,0.012812140861765572,1.9358725488547413e-06,5.1535326306493064e-05,0.0,active,0.3239468554305272,A1,TBD,SD,True,True,min,TIN,-0.0019386214893246656,5.4770095584424916e-05,False,True,False,False,False
49,49.0,min040c-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.08641527380216113,89.3,0.5708637989221701,0.012718774257480508,0.009177401511353841,-0.013826118162566778,0.0,active,0.32588547691985187,A1,TBD,SD,True,True,min,TIN,-0.0019386214893246656,5.4770095584424916e-05,False,True,False,False,False
200,200.0,min040c-b1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,89.3,0.5691632941700714,0.012812140861765572,0.3190471488011079,1.0000075784952638,0.0,baseline,0.3239468554305272,A1,TBD,SD,True,True,min,TIN,-0.0019386214893246656,5.4770095584424916e-05,False,True,False,False,False
48,48.0,min040c-b1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,89.3,0.5708637989221701,0.012718774257480508,0.31376988407366346,1.0078939725001683,0.0,baseline,0.32588547691985187,A1,TBD,SD,True,True,min,TIN,-0.0019386214893246656,5.4770095584424916e-05,False,True,False,False,False
123,123.0,min040c-b2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.0957514940585101,75.1,0.6907444154644334,0.009003328565153165,2.3257056153653128e-06,5.741382322118227e-06,0.0,active,0.47712784749530185,A1,TBD,SD,False,False,min,PTD,-0.0010812610587180305,4.402832772365528e-06,False,True,False,False,False
29,29.0,min040c-b2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.09574709122573774,75.1,0.6915266506462494,0.008985929129049967,1.852482662143563e-05,0.045448300282674985,0.0,active,0.4782091085540199,A1,TBD,SD,False,True,min,PTD,-0.0010812610587180305,4.402832772365528e-06,False,True,False,False,False
122,122.0,min040c-b2,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,75.1,0.6907444154644334,0.009003328565153165,0.8379962592100091,1.0000272652065467,0.0,baseline,0.47712784749530185,A1,TBD,SD,False,False,min,PTD,-0.0010812610587180305,4.402832772365528e-06,False,True,False,False,False
28,28.0,min040c-b2,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,75.1,0.6915266506462494,0.008985929129049967,0.8379038535266432,0.9733180032313064,0.0,baseline,0.4782091085540199,A1,TBD,SD,False,True,min,PTD,-0.0010812610587180305,4.402832772365528e-06,False,True,False,False,False
135,135.0,min041c-c1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,-0.0003923839238104911,82.0,0.4715062800789512,0.013757831742104137,-0.034758111112047387,-0.3941813059286039,0.0,active,0.22231817215389035,A1,TBD,SD,False,False,min,PTD,0.0052512666140436814,-0.012681947262238712,False,True,False,False,False
37,37.0,min041c-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.012289563338428221,82.0,0.4659043952785235,0.013429726123658442,0.005808512537538926,0.0006044594015619166,0.0,active,0.21706690553984667,A1,TBD,SD,False,True,min,PTD,0.0052512666140436814,-0.012681947262238712,False,True,False,False,False
134,134.0,min041c-c1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,82.0,0.4715062800789512,0.013757831742104137,0.9138133938949108,1.0829577409977125,0.0,baseline,0.22231817215389035,A1,TBD,SD,False,False,min,PTD,0.0052512666140436814,-0.012681947262238712,False,True,False,False,False
36,36.0,min041c-c1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,82.0,0.4659043952785235,0.013429726123658442,0.9015421457794136,0.9995111105416921,0.0,baseline,0.21706690553984667,A1,TBD,SD,False,True,min,PTD,0.0052512666140436814,-0.012681947262238712,False,True,False,False,False
139,139.0,min041c-d1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.14897720768528375,96.1,0.5499412110973793,0.013124577900418098,0.5245337266978668,-0.3547278216111199,0.0,active,0.30243533566325226,A1,TBD,SD,False,True,min,PTD,0.04536612039017379,0.11856931183023121,True,True,False,False,False
33,33.0,min041c-d1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.03040789585505253,96.1,0.5070199357747962,0.012688514539379437,-0.005348484878816214,-0.011027535675724292,0.0,active,0.25706921527307847,A1,TBD,SD,False,True,min,PTD,0.04536612039017379,0.11856931183023121,True,True,False,False,False
138,138.0,min041c-d1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,96.1,0.5499412110973793,0.013124577900418098,1.2662069331733996,1.0249298850038404,0.0,baseline,0.30243533566325226,A1,TBD,SD,False,True,min,PTD,0.04536612039017379,0.11856931183023121,True,True,False,False,False
32,32.0,min041c-d1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,96.1,0.5070199357747962,0.012688514539379437,1.3646938668574065,1.0066651382703524,0.0,baseline,0.25706921527307847,A1,TBD,SD,False,True,min,PTD,0.04536612039017379,0.11856931183023121,True,True,False,False,False
203,203.0,oni005m-13-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.1958537778314532,97.9,0.7068475416640454,0.017505276575282495,1.0572695064714392,0.017504148660221604,0.0,active,0.4996334471565044,A1,TBD,SD,True,False,oni,TIN,0.17692485170587002,0.19068827458249493,True,True,False,False,False
51,51.0,oni005m-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.005165503248958247,97.9,0.5680744629453381,0.025683431242403645,-0.11559109587943373,0.08878055258331277,0.0,active,0.32270859545063435,A1,TBD,SD,True,False,oni,TIN,0.17692485170587002,0.19068827458249493,True,True,False,False,False
202,202.0,oni005m-13-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,97.9,0.7068475416640454,0.017505276575282495,0.9022821546279324,0.9742506181203059,0.0,baseline,0.4996334471565044,A1,TBD,SD,True,False,oni,TIN,0.17692485170587002,0.19068827458249493,True,True,False,False,False
50,50.0,oni005m-13-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,97.9,0.5680744629453381,0.025683431242403645,1.1868954966015492,0.9501127391713086,0.0,baseline,0.32270859545063435,A1,TBD,SD,True,False,oni,TIN,0.17692485170587002,0.19068827458249493,True,True,False,False,False
205,205.0,oni005m-23-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.12802302045812655,85.6,0.6415541266250167,0.030805730357656918,0.0009618484492255852,0.2755551377856449,0.0,active,0.4115916973895879,A1,TBD,SD,True,True,oni,TIN,0.015281099521518904,0.12047688601897966,False,True,False,False,False
53,53.0,oni005m-23-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0075461344391469,85.6,0.6295320467363588,0.02783890638100385,-0.007033497906479801,0.08037122401290159,0.0,active,0.396310597868069,A1,TBD,SD,True,True,oni,TIN,0.015281099521518904,0.12047688601897966,False,True,False,False,False
204,204.0,oni005m-23-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,85.6,0.6415541266250167,0.030805730357656918,0.02070466651331365,0.909792853372254,0.0,baseline,0.4115916973895879,A1,TBD,SD,True,True,oni,TIN,0.015281099521518904,0.12047688601897966,False,True,False,False,False
52,52.0,oni005m-23-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,85.6,0.6295320467363588,0.02783890638100385,0.023033549160860037,0.9631545876118044,0.0,baseline,0.396310597868069,A1,TBD,SD,True,True,oni,TIN,0.015281099521518904,0.12047688601897966,False,True,False,False,False
129,129.0,oni005m-31-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.4184975660862232,80.0,0.7087340678889416,0.01883926734837201,0.1163488580786458,0.8522289019292353,0.0,active,0.5023039789864068,A1,TBD,SD,False,True,oni,PTD,0.2981857703463153,0.4157067684216236,True,True,False,False,False
31,31.0,oni005m-31-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0027907976645996212,80.0,0.4517944318382991,0.01833540525722513,0.00020528209781749143,0.000651323663209675,0.0,active,0.20411820864009148,A1,TBD,SD,False,True,oni,PTD,0.2981857703463153,0.4157067684216236,True,True,False,False,False
128,128.0,oni005m-31-1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,80.0,0.7087340678889416,0.01883926734837201,0.056711530394001924,0.7003423874725898,0.0,baseline,0.5023039789864068,A1,TBD,SD,False,True,oni,PTD,0.2981857703463153,0.4157067684216236,True,True,False,False,False
30,30.0,oni005m-31-1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,80.0,0.4517944318382991,0.01833540525722513,0.09256969588749787,0.8868100888879817,0.0,baseline,0.20411820864009148,A1,TBD,SD,False,True,oni,PTD,0.2981857703463153,0.4157067684216236,True,True,False,False,False
145,145.0,oni013a-d1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.2452178666100396,78.1,0.5079704108009719,0.02139343805644393,0.2992041848877517,0.3161146900219435,0.0,active,0.2580339382493082,A1,TBD,SD,False,True,oni,PTD,0.09755730561845416,0.2454978538534297,True,True,False,False,False
43,43.0,oni013a-d1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,-0.00027998724339009555,78.1,0.4005953477399033,0.020356732678386887,0.009093583919545624,-0.017868479827699558,0.0,active,0.16047663263085404,A1,TBD,SD,False,False,oni,PTD,0.09755730561845416,0.2454978538534297,True,True,False,False,False
144,144.0,oni013a-d1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,78.1,0.5079704108009719,0.02139343805644393,0.4160633429750391,0.8596797428073438,0.0,baseline,0.2580339382493082,A1,TBD,SD,False,True,oni,PTD,0.09755730561845416,0.2454978538534297,True,True,False,False,False
42,42.0,oni013a-d1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,baseline,,78.1,0.4005953477399033,0.020356732678386887,0.4881174353194363,0.8686633228230392,0.0,baseline,0.16047663263085404,A1,TBD,SD,False,False,oni,PTD,0.09755730561845416,0.2454978538534297,True,True,False,False,False
143,143.0,oni015b-a1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,active,0.109605739906964,82.6,0.4852369821679717,0.02960941352906937,-0.035404210057496936,0.6160915841718821,0.0,active,0.23545492886348046,A1,TBD,SD,False,False,oni,PTD,0.03913463285622204,0.10830758715289068,False,True,False,False,False
45,45.0,oni015b-a1,psth.fs20-ld-st.beh0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh0,active,0.0012981527540733109,82.6,0.4430804622269621,0.02583018182480911,-0.0036980436790499133,0.01200405880845862,0.0,active,0.19632029600725842,A1,TBD,SD,False,False,oni,PTD,0.03913463285622204,0.10830758715289068,False,True,False,False,False
142,142.0,oni015b-a1,psth.fs20-ld-st.beh-ref-psthfr.s_stategain.S_jk.nf20-basic,st.beh,baseline,,82.6,0.4852369821679717,0.02960941352906937,0.28798648654965164,0.9332988940307516,0.0,baseline,0.23545492886348046,A1,TBD,SD,False,False,oni,PTD,0.03913463285622204,0.10830758715289068,False,True,False,False,False
